#Parameters = {L=45.45; W=58.2; e=0.035; h=1.6; ls=120; w0=1.58; w1=4.67; ws=120; y0=13.33; y1=24.29}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
2.0250000953674	-0.045606836998934
2.0274999141693	-0.061348041489906
2.0299999713898	-0.076065523653657
2.0325000286102	-0.087672714434256
2.0350000858307	-0.094524543032497
2.0374999046326	-0.095670965555283
2.0399999618530	-0.090997879983022
2.0425000190735	-0.081242823014982
2.0450000762939	-0.067880766510977
2.0474998950958	-0.052887497085283
2.0499999523163	-0.038450641556542
2.0525000095367	-0.026648985676063
2.0550000667572	-0.019168407269142
2.0574998855591	-0.017075073222408
2.0599999427795	-0.020679152767759
2.0625000000000	-0.029500937906869
2.0650000572205	-0.042332122750751
2.0675001144409	-0.057396306398692
2.0699999332428	-0.072590972158505
2.0724999904633	-0.085780531621801
2.0750000476837	-0.095110538319958
2.0775001049042	-0.099277686614580
2.0799999237061	-0.097735533676692
2.0824999809265	-0.090777440287390
2.0850000381470	-0.079483945233779
2.0875000953674	-0.065557226671032
2.0899999141693	-0.051062569968410
2.0924999713898	-0.038121148847569
2.0950000286102	-0.028611150333042
2.0975000858307	-0.023915876057068
2.0999999046326	-0.024737422710764
2.1024999618530	-0.031006809791234
2.1050000190735	-0.041899515341335
2.1075000762939	-0.055940487557786
2.1099998950958	-0.071199012137065
2.1124999523163	-0.085564248297216
2.1150000095367	-0.097032307768121
2.1175000667572	-0.10401073429004
2.1199998855591	-0.10556167535010
2.1224999427795	-0.10154189881720
2.1250000000000	-0.092619673640632
2.1275000572205	-0.080185377440181
2.1300001144409	-0.066120081723346
2.1324999332428	-0.052521879806569
2.1349999904633	-0.041404350920723
2.1375000476837	-0.034414754784133
2.1400001049042	-0.032609312649428
2.1424999237061	-0.036323940751577
2.1449999809265	-0.045121630149853
2.1475000381470	-0.057857088379160
2.1500000953674	-0.072824254301614
2.1524999141693	-0.087990923972456
2.1549999713898	-0.10127774097319
2.1575000286102	-0.11086218661967
2.1600000858307	-0.11545776407191
2.1624999046326	-0.11449943225065
2.1649999618530	-0.10824392493667
2.1675000190735	-0.097723241961211
2.1700000762939	-0.084587720687636
2.1724998950958	-0.070846211908376
2.1749999523163	-0.058586888096849
2.1775000095367	-0.049667287724724
2.1800000667572	-0.045463795417992
2.1824998855591	-0.046696903706174
2.1849999427795	-0.053319747827568
2.1875000000000	-0.064546188383378
2.1900000572205	-0.078935207090253
2.1925001144409	-0.094590976781842
2.1949999332428	-0.10942115648189
2.1974999904633	-0.12143674084635
2.2000000476837	-0.12904668375289
2.2025001049042	-0.13129420608409
2.2049999237061	-0.12801550106610
2.2074999809265	-0.11985670892672
2.2100000381470	-0.10818318076251
2.2125000953674	-0.094858884667429
2.2149999141693	-0.081980682673710
2.2174999713898	-0.071565150535029
2.2200000286102	-0.065273485839410
2.2225000858307	-0.064184245193880
2.2249999046326	-0.068651893091353
2.2274999618530	-0.078261058490080
2.2300000190735	-0.091880855880586
2.2325000762939	-0.10780707041317
2.2349998950958	-0.12399867015383
2.2374999523163	-0.13835832569730
2.2400000095367	-0.14903951355407
2.2425000667572	-0.15472189804533
2.2449998855591	-0.15481934862892
2.2474999427795	-0.14956781772230
2.2500000000000	-0.13999619827736
2.2525000572205	-0.12776491674063
2.2550001144409	-0.11491424413994
2.2574999332428	-0.10356783836724
2.2599999904633	-0.095628000777350
2.2625000476837	-0.092517511186178
2.2650001049042	-0.094991009486208
2.2674999237061	-0.10303324276406
2.2699999809265	-0.11586005711131
2.2725000381470	-0.13202134698141
2.2750000953674	-0.14958746916161
2.2774999141693	-0.16641787700337
2.2799999713898	-0.18046001870872
2.2825000286102	-0.19005933106745
2.2850000858307	-0.19420624208705
2.2874999046326	-0.19269925529759
2.2899999618530	-0.18617779416247
2.2925000190735	-0.17602910585208
2.2950000762939	-0.16417016300396
2.2974998950958	-0.15277038522081
2.2999999523163	-0.14393844171939
2.3025000095367	-0.13942446498091
2.3050000667572	-0.14039158931032
2.3074998855591	-0.14725863183521
2.3099999427795	-0.15964518315782
2.3125000000000	-0.17642155915722
2.3150000572205	-0.19584777621690
2.3175001144409	-0.21580903220056
2.3199999332428	-0.23410765120109
2.3224999904633	-0.24878112632965
2.3250000476837	-0.25839521833680
2.3275001049042	-0.26227102086318
2.3299999237061	-0.26059270282163
2.3324999809265	-0.25438756544230
2.3350000381470	-0.24536845011459
2.3375000953674	-0.23568312594203
2.3399999141693	-0.22759938542173
2.3424999713898	-0.22319066294738
2.3450000286102	-0.22405462720280
2.3475000858307	-0.23110565738821
2.3499999046326	-0.24445625862546
2.3524999618530	-0.26339893535771
2.3550000190735	-0.28649648468687
2.3575000762939	-0.31176942803273
2.3599998950958	-0.33695294544530
2.3624999523163	-0.35982191824064
2.3650000095367	-0.37851562791258
2.3675000667572	-0.39182045331042
2.3699998855591	-0.39936917729501
2.3724999427795	-0.40171037607959
2.3750000000000	-0.40023001843985
2.3775000572205	-0.39696125483382
2.3800001144409	-0.39428497000844
2.3824999332428	-0.39460842379129
2.3849999904633	-0.40004119527858
2.3875000476837	-0.41212789957261
2.3900001049042	-0.43165727020663
2.3924999237061	-0.45857064450942
2.3949999809265	-0.49197378354908
2.3975000381470	-0.53024624795598
2.4000000953674	-0.57126251329070
2.4024999141693	-0.61267146874121
2.4049999713898	-0.65224176481453
2.4075000286102	-0.68819861495273
2.4100000858307	-0.71950879058318
2.4124999046326	-0.74608082303408
2.4149999618530	-0.76881257966892
2.4175000190735	-0.78950162180377
2.4200000762939	-0.81063071614629
2.4224998950958	-0.83506153477442
2.4249999523163	-0.86569708216986
2.4275000095367	-0.90515915961080
2.4300000667572	-0.95551939810260
2.4324998855591	-1.0181131506470
2.4349999427795	-1.0934459632808
2.4375000000000	-1.1811988527569
2.4400000572205	-1.2803368624804
2.4425001144409	-1.3893138020047
2.4449999332428	-1.5063595736321
2.4474999904633	-1.6298286309466
2.4500000476837	-1.7585721888401
2.4525001049042	-1.8922853938667
2.4549999237061	-2.0317787066986
2.4574999809265	-2.1791335678057
2.4600000381470	-2.3377046086411
2.4625000953674	-2.5120014466425
2.4649999141693	-2.7074442424966
2.4674999713898	-2.9300530220210
2.4700000286102	-3.1861054165068
2.4725000858307	-3.4817743621767
2.4749999046326	-3.8227393855337
2.4774999618530	-4.2137327311294
2.4800000190735	-4.6579232878381
2.4825000762939	-5.1559946757140
2.4849998950958	-5.7047071790094
2.4874999523163	-6.2946981182358
2.4900000095367	-6.9073569320890
2.4925000667572	-7.5110661526803
2.4949998855591	-8.0584315383176
2.4974999427795	-8.4882842964071
2.5000000000000	-8.7374539752065
